conf,year,title,doi,in_scope,out of scope comment,pagesim,nav,depth,limit,pageload,objective,needs navigation,topic,nonav reason
usenix,2018,End-to-End Measurements of Email Spoofing Attacks.,https://www.usenix.org/system/files/conference/usenixsecurity18/sec18-hu.pdf,no,dns scan,,,,,,,,,
usenix,2018,End-Users Get Maneuvered: Empirical Analysis of Redirection Hijacking in Content Delivery Networks.,https://www.usenix.org/system/files/conference/usenixsecurity18/sec18-hao.pdf,no,no crawl,,,,,,,,,
usenix,2018,FANCI : Feature-based Automated NXDomain Classification and Intelligence.,https://www.usenix.org/system/files/conference/usenixsecurity18/sec18-schuppen.pdf,no,no crawl,,,,,,,,,
usenix,2018,Fast and Service-preserving Recovery from Malware Infections Using CRIU.,https://www.usenix.org/system/files/conference/usenixsecurity18/sec18-webster.pdf,no,no crawl,,,,,,,,,
usenix,2018,Fp-Scanner: The Privacy Implications of Browser Fingerprint Inconsistencies.,https://www.usenix.org/system/files/conference/usenixsecurity18/sec18-vastel.pdf,no,no crawl,,,,,,,,,
usenix,2018,Freezing the Web: A Study of ReDoS Vulnerabilities in JavaScript-based Web Servers.,https://www.usenix.org/system/files/conference/usenixsecurity18/sec18-staicu.pdf,yes,,Homepage,Homepage,Homepage,Homepage,Unspecified,Website Probing,no,"Web Security, Measurements",
usenix,2018,Injected and Delivered: Fabricating Implicit Control over Actuation Systems by Spoofing Inertial Sensors.,https://www.usenix.org/system/files/conference/usenixsecurity18/sec18-tu.pdf,no,no crawl,,,,,,,,,
usenix,2018,Malicious Management Unit: Why Stopping Cache Attacks in Software is Harder Than You Think.,https://www.usenix.org/system/files/conference/usenixsecurity18/sec18-van_schaik.pdf,no,no crawl,,,,,,,,,
usenix,2018,"O Single Sign-Off, Where Art Thou? An Empirical Analysis of Single Sign-On Account Hijacking and Session Management on the Web.",https://www.usenix.org/system/files/conference/usenixsecurity18/sec18-ghasemisharif_0.pdf,yes,,None,Rule-based,Unspecified,Unspecified,Unspecified,,,"Web Security, Measurements",
usenix,2018,Plug and Prey? Measuring the Commoditization of Cybercrime via Online Anonymous Markets.,https://www.usenix.org/system/files/conference/usenixsecurity18/sec18-van_wegberg.pdf,yes,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,Measurements,
usenix,2018,Polisis: Automated Analysis and Presentation of Privacy Policies Using Deep Learning.,https://www.usenix.org/system/files/conference/usenixsecurity18/sec18-harkous.pdf,yes,,Homepage,Homepage,Homepage,Homepage,Unspecified,Predefined URL List,no,Privacy,
usenix,2018,Quack: Scalable Remote Measurement of Application-Layer Censorship.,https://www.usenix.org/system/files/conference/usenixsecurity18/sec18-vandersloot.pdf,yes,,Homepage,Homepage,Homepage,Homepage,Unspecified,Censorship,no,"Censorship, Measurements",
usenix,2018,Reading Thieves' Cant: Automatically Identifying and Understanding Dark Jargons from Cybercrime Marketplaces.,https://www.usenix.org/system/files/conference/usenixsecurity18/sec18-yuan_0.pdf,no,custom app crawl,,,,,,,,,
usenix,2018,Rethinking Access Control and Authentication for the Home Internet of Things (IoT).,https://www.usenix.org/system/files/conference/usenixsecurity18/sec18-he.pdf,no,no crawl,,,,,,,,,
usenix,2018,Return Of Bleichenbacher's Oracle Threat (ROBOT).,https://www.usenix.org/conference/usenixsecurity18/presentation/bock,no,,,,,,,,,,
usenix,2018,SAD THUG: Structural Anomaly Detection for Transmissions of High-value Information Using Graphics.,https://www.usenix.org/system/files/conference/usenixsecurity18/sec18-chapman.pdf,yes,,None,Rule-based,None,None,Unspecified,,,Malware,
usenix,2018,Skill Squatting Attacks on Amazon Alexa.,https://www.usenix.org/conference/usenixsecurity18/presentation/kumar,no,,,,,,,,,,
usenix,2018,Towards a Secure Zero-rating Framework with Three Parties.,https://www.usenix.org/system/files/conference/usenixsecurity18/sec18-liu.pdf,yes,,Homepage,Homepage,Homepage,Homepage,onload,Browser Performance,yes,Network Security,
usenix,2018,Towards Predicting Efficient and Anonymous Tor Circuits.,https://www.usenix.org/system/files/conference/usenixsecurity18/sec18-barton.pdf,yes,,Homepage,Homepage,Homepage,Homepage,Unspecified,Network Routing,no,Privacy,
usenix,2018,Understanding the Reproducibility of Crowd-reported Security Vulnerabilities.,https://www.usenix.org/system/files/conference/usenixsecurity18/sec18-mu.pdf,no,no crawl,,,,,,,,,
usenix,2018,We Still Don't Have Secure Cross-Domain Requests: an Empirical Study of CORS.,https://www.usenix.org/system/files/conference/usenixsecurity18/sec18-chen.pdf,yes,,Homepage,Homepage,Homepage,Homepage,Unspecified,Website Probing,no,"Web Security, Measurements",
usenix,2018,Who Is Answering My Queries: Understanding and Characterizing Interception of the DNS Resolution Path.,https://www.usenix.org/system/files/conference/usenixsecurity18/sec18-liu_0.pdf,no,dns scan,,,,,,,,,
usenix,2018,Who Left Open the Cookie Jar? A Comprehensive Evaluation of Third-Party Cookie Policies.,https://www.usenix.org/system/files/conference/usenixsecurity18/sec18-franken.pdf,yes,,Unspecified,Unspecified,Unspecified,20,120 sec,,,Web Security,
usenix,2018,WPSE: Fortifying Web Protocols via Browser-Side Security Monitoring.,https://www.usenix.org/system/files/conference/usenixsecurity18/sec18-calzavara.pdf,yes,,None,Rule-based,1,11,Unspecified,,,Web Security,
usenix,2019,All Things Considered: An Analysis of IoT Devices on Home Networks.,https://www.usenix.org/system/files/sec19-kumar-deepak_0.pdf,no,no crawl,,,,,,,,,
usenix,2019,All Your Clicks Belong to Me: Investigating Click Interception on the Web.,https://www.usenix.org/conference/usenixsecurity19/presentation/zhang,yes,,Homepage,Homepage,Homepage,Homepage,45 secs,JavaScript Analysis,yes,"Web Security, Measurements","We visited only the main pages of Alexa top 250K websites, so we could miss scripts that are loaded only in their sub pages."
usenix,2019,ALOHA: Auxiliary Loss Optimization for Hypothesis Augmentation.,https://www.usenix.org/system/files/sec19-rudd.pdf,no,no crawl,,,,,,,,,
usenix,2019,"Birthday, Name and Bifacial-security: Understanding Passwords of Chinese Web Users.",https://www.usenix.org/system/files/sec19-wang-ding.pdf,no,no crawl,,,,,,,,,
usenix,2019,Detecting and Characterizing Lateral Phishing at Scale.,https://www.usenix.org/system/files/sec19-ho.pdf,no,no crawl,,,,,,,,,
usenix,2019,"Discovering and Understanding the Security Hazards in the Interactions between IoT Devices, Mobile Apps, and Clouds on Smart Home Platforms.",https://www.usenix.org/system/files/sec19-zhou.pdf,no,no crawl,,,,,,,,,
usenix,2019,EverParse: Verified Secure Zero-Copy Parsers for Authenticated Message Formats.,https://www.usenix.org/system/files/sec19-ramananandro_0.pdf,no,no crawl,,,,,,,,,
usenix,2019,High Precision Detection of Business Email Compromise.,https://www.usenix.org/system/files/sec19-cidon.pdf,no,no crawl,,,,,,,,,
usenix,2019,Inadvertently Making Cyber Criminals Rich: A Comprehensive Study of Cryptojacking Campaigns at Internet Scale.,https://www.usenix.org/system/files/sec19-bijmans.pdf,yes,,None,Random,1,2,Unspecified,,,"Malware, Measurements",
usenix,2019,Leaky Images: Targeted Privacy Attacks in the Web.,https://www.usenix.org/system/files/sec19fall_staicu_prepub.pdf,no,no crawl,,,,,,,,,
usenix,2019,Protecting accounts from credential stuffing with password breach alerting.,https://www.usenix.org/system/files/sec19-thomas.pdf,no,no crawl,,,,,,,,,
usenix,2019,Pythia: Remote Oracles for the Masses.,https://www.usenix.org/system/files/sec19-tsai.pdf,no,no crawl,,,,,,,,,
usenix,2019,RAZOR: A Framework for Post-deployment Software Debloating.,https://www.usenix.org/system/files/sec19-qian.pdf,yes,,Homepage,Homepage,Homepage,Homepage,Unspecified,Breakage,yes,System Security,
usenix,2019,Reading the Tea leaves: A Comparative Analysis of Threat Intelligence.,https://www.usenix.org/system/files/sec19fall-li_prepub.pdf,no,no crawl,,,,,,,,,
usenix,2019,Rendered Private: Making GLSL Execution Uniform to Prevent WebGL-based Browser Fingerprinting.,https://www.usenix.org/system/files/sec19fall_wu_prepub.pdf,no,no crawl,,,,,,,,,
usenix,2019,Robust Website Fingerprinting Through the Cache Occupancy Channel.,https://www.usenix.org/system/files/sec19fall_shusterman_prepub.pdf,yes,,Homepage,Homepage,Homepage,Homepage,30 sec,Website Fingerprinting,yes,"Network Security, Fingerprinting",
usenix,2019,Scalable Scanning and Automatic Classification of TLS Padding Oracle Vulnerabilities.,https://www.usenix.org/conference/usenixsecurity19/presentation/merget,no,,,,,,,,,,
usenix,2019,Site Isolation: Process Separation for Web Sites within the Browser.,https://www.usenix.org/conference/usenixsecurity19/presentation/reis,no,,,,,,,,,,
usenix,2019,The Betrayal At Cloud City: An Empirical Analysis Of Cloud-Based Mobile Backends.,https://www.usenix.org/system/files/sec19-alrawi_0.pdf,yes,,Homepage,Homepage,Homepage,Homepage,Unspecified,Predefined URL List,no,"System Security, Measurements",
usenix,2019,The Web's Identity Crisis: Understanding the Effectiveness of Website Identity Indicators.,https://www.usenix.org/system/files/sec19-thompson.pdf,no,no crawl,,,,,,,,,
usenix,2019,Understanding iOS-based Crowdturfing Through Hidden UI Analysis.,https://www.usenix.org/system/files/sec19-lee_0.pdf,no,some small-scale(~200 websites) crawl,,,,,,,,,
usenix,2020,A Longitudinal and Comprehensive Study of the DANE Ecosystem in Email.,https://www.usenix.org/system/files/sec20-lee-hyeonmin.pdf,no,no crawl,,,,,,,,,
usenix,2020,A Tale of Two Headers: A Formal Analysis of Inconsistent Click-Jacking Protection on the Web.,https://www.usenix.org/system/files/sec20-calzavara.pdf,yes,,Unspecified,BFS,1,501,Unspecified,,,"Web Security, Measurements",
usenix,2020,Cached and Confused: Web Cache Deception in the Wild.,https://www.usenix.org/conference/usenixsecurity20/presentation/mirheidari,yes,,URL,Unspecified,Unspecified,500,Unspecified,,,"Web Security, Measurements",
usenix,2020,Chaperone: Real-time Locking and Loss Prevention for Smartphones.,https://www.usenix.org/system/files/sec20-chen-jiayi.pdf,no,no crawl,,,,,,,,,
usenix,2020,Composition Kills: A Case Study of Email Sender Authentication.,https://www.usenix.org/system/files/sec20-chen-jianjun.pdf,no,no crawl,,,,,,,,,
usenix,2020,DELF: Safeguarding deletion correctness in Online Social Networks.,https://www.usenix.org/system/files/sec20-cohn-gordon.pdf,no,no crawl,,,,,,,,,
usenix,2020,Delphi: A Cryptographic Inference Service for Neural Networks.,https://www.usenix.org/system/files/sec20-mishra_0.pdf,no,no crawl,,,,,,,,,
usenix,2020,Detecting Stuffing of a User's Credentials at Her Own Accounts.,https://www.usenix.org/system/files/sec20-wang.pdf,no,no crawl,,,,,,,,,
usenix,2020,Devil's Whisper: A General Approach for Physical Adversarial Attacks against Commercial Black-box Speech Recognition Devices.,https://www.usenix.org/system/files/sec20-chen-yuxuan.pdf,no,no crawl,,,,,,,,,
usenix,2020,I have too much respect for my elders': Understanding South African Mobile Users' Perceptions of Privacy and Current Behaviors on Facebook and WhatsApp.,https://www.usenix.org/system/files/sec20-reichel.pdf,no,no crawl,,,,,,,,,
usenix,2020,"iOS, Your OS, Everybody's OS: Vetting and Analyzing Network Services of iOS Applications.",https://www.usenix.org/system/files/sec20-tang.pdf,no,single website crawler,,,,,,,,,
usenix,2020,Light Commands: Laser-Based Audio Injection Attacks on Voice-Controllable Systems.,https://www.usenix.org/conference/usenixsecurity20/presentation/sugawara,no,,,,,,,,,,
usenix,2020,NXNSAttack: Recursive DNS Inefficiencies and Vulnerabilities.,https://www.usenix.org/system/files/sec20-afek.pdf,no,no crawl,,,,,,,,,
usenix,2020,PhishTime: Continuous Longitudinal Measurement of the Effectiveness of Anti-phishing Blacklists.,https://www.usenix.org/system/files/sec20-oest-phishtime.pdf,no,no crawl,,,,,,,,,
usenix,2020,Poison Over Troubled Forwarders: A Cache Poisoning Attack Targeting DNS Forwarding Devices.,https://www.usenix.org/system/files/sec20-zheng.pdf,no,dns scan,,,,,,,,,
usenix,2020,Preech: A System for Privacy-Preserving Speech Transcription.,https://www.usenix.org/system/files/sec20-ahmed-shimaa.pdf,no,no crawl,,,,,,,,,
usenix,2020,Retrofitting Fine Grain Isolation in the Firefox Renderer.,https://www.usenix.org/system/files/sec20-narayan.pdf,yes,,Homepage,Homepage,Homepage,Homepage,10 sec,Page Resources,yes,Web Security,
usenix,2020,Security Analysis of Unified Payments Interface and Payment Apps in India.,https://www.usenix.org/system/files/sec20-kumar.pdf,no,no crawl,,,,,,,,,
usenix,2020,See No Evil: Phishing for Permissions with False Transparency.,https://www.usenix.org/system/files/sec20-tuncay.pdf,no,no crawl,,,,,,,,,
usenix,2020,Shattered Chain of Trust: Understanding Security Risks in Cross-Cloud IoT Access Delegation.,https://www.usenix.org/system/files/sec20-yuan.pdf,no,no crawl,,,,,,,,,
usenix,2020,SkillExplorer: Understanding the Behavior of Skills in Large Scale.,https://www.usenix.org/system/files/sec20-guo.pdf,no,no crawl,,,,,,,,,
usenix,2020,The Tools and Tactics Used in Intimate Partner Surveillance: An Analysis of Online Infidelity Forums.,https://www.usenix.org/system/files/sec20-tseng.pdf,no,custom forum crawlers,,,,,,,,,
usenix,2020,Void: A fast and light voice liveness detection system.,https://www.usenix.org/system/files/sec20-ahmed-muhammad_0.pdf,no,no crawl,,,,,,,,,
usenix,2020,"What Twitter Knows: Characterizing Ad Targeting Practices, User Perceptions, and Ad Explanations Through Users' Own Twitter Data.",https://www.usenix.org/system/files/sec20-wei.pdf,no,no crawl,,,,,,,,,
usenix,2020,Zero-delay Lightweight Defenses against Website Fingerprinting.,https://www.usenix.org/system/files/sec20-gong.pdf,yes,,Unspecified,Unspecified,Unspecified,Unspecified,delta t,,,"Web Security, Fingerprinting, Privacy",
usenix,2021,"""It's the Company, the Government, You and I"": User Perceptions of Responsibility for Smart Home Privacy and Security.",https://www.usenix.org/system/files/sec21-haney.pdf,no,no crawl,,,,,,,,,
usenix,2021,"""Now I'm a bit angry: "" Individuals' Awareness, Perception, and Responses to Data Breaches that Affected Them.",https://www.usenix.org/system/files/sec21-mayer.pdf,no,no crawl,,,,,,,,,
usenix,2021,"""Shhh...be quiet!"" Reducing the Unwanted Interruptions of Notification Permission Prompts on Chrome.",https://www.usenix.org/conference/usenixsecurity21/presentation/bilogrevic,no,,,,,,,,,,
usenix,2021,ALPACA: Application Layer Protocol Confusion - Analyzing and Mitigating Cracks in TLS Authentication.,https://www.usenix.org/system/files/sec21-brinkmann.pdf,no,tls scan,,,,,,,,,
usenix,2021,APICraft: Fuzz Driver Generation for Closed-source SDK Libraries.,https://www.usenix.org/system/files/sec21-zhang-cen.pdf,no,no crawl,,,,,,,,,
usenix,2021,Assessing Browser-level Defense against IDN-based Phishing.,https://www.usenix.org/system/files/sec21-hu-hang.pdf,no,no crawl,,,,,,,,,
usenix,2021,Automatic Policy Generation for Inter-Service Access Control of Microservices.,https://www.usenix.org/system/files/sec21-li-xing.pdf,no,no crawl,,,,,,,,,
usenix,2021,Can I Take Your Subdomain? Exploring Same-Site Attacks in the Modern Web.,https://www.usenix.org/conference/usenixsecurity21/presentation/squarcina,yes,,None,Unspecified,2,6,Unspecified,,,"Web Security, Measurements",
usenix,2021,Can Systems Explain Permissions Better? Understanding Users' Misperceptions under Smartphone Runtime Permission Model.,https://www.usenix.org/system/files/sec21-shen-bingyu.pdf,no,no crawl,,,,,,,,,
usenix,2021,Compromised or Attacker-Owned: A Large Scale Classification and Study of Hosting Domains of Malicious URLs.,https://www.usenix.org/system/files/sec21-de-silva.pdf,no,no crawl,,,,,,,,,
usenix,2021,CSProp: Ciphertext and Signature Propagation Low-Overhead Public-Key Cryptosystem for IoT Environments.,https://www.usenix.org/system/files/sec21-alharbi.pdf,no,dns scan,,,,,,,,,
usenix,2021,Defeating DNN-Based Traffic Analysis Systems in Real-Time With Blind Adversarial Perturbations.,https://www.usenix.org/system/files/sec21-nasr.pdf,no,no crawl,,,,,,,,,
